scenery;sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
4;6;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>assignment_vis;171;633086;367367.74;342;171;171;1.45;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;171;633086;367367.74;342;171;171;1.45;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_participation>assignment_vis>assignment_sub;180;633732;360710.71;518;180;180;1.45;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;197;632583;396716.09;1476;197;197;1.46;0.45;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis;245;633086;378262.75;3088;245;245;1.46;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;245;633086;378262.75;3088;245;245;1.46;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis>assignment_try;212;633086;375878.52;2216;212;212;1.47;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>assignment_vis;167;633732;365302.32;334;167;167;1.46;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation>assignment_sub;167;633732;365302.32;334;167;167;1.46;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;301;633732;373195.81;5876;301;301;1.45;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis;182;633086;417802.88;364;182;182;1.46;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_try;259;633732;374036.97;2828;259;259;1.47;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_vis>resource_vis>assignment_sub;167;632738;396523.64;167;167;167;1.47;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>forum_vis>assignment_try>assignment_sub;259;633732;374036.97;2828;259;259;1.47;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;323;633732;368220.41;4650;323;323;1.44;0.47;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;245;633086;401371.18;623;245;245;1.44;0.48;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>resource_vis>assignment_vis>assignment_try;168;632059;395167.08;336;168;168;1.48;0.48;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>resource_vis>assignment_vis>assignment_sub;216;632823;393262.65;384;216;216;1.47;0.47;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis>resource_vis>assignment_try>assignment_sub;169;632059;393439.63;337;169;169;1.49;0.48;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>assignment_vis;181;632043;365040.92;362;181;181;1.45;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_participation>forum_vis>forum_vis>assignment_sub;181;632043;365040.92;362;181;181;1.45;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_participation>forum_vis>assignment_vis>assignment_sub;207;633086;362741.0;1100;207;207;1.45;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_participation>forum_vis>assignment_vis>assignment_try;188;633086;363915.98;376;188;188;1.45;0.47;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_participation>forum_vis>assignment_try>assignment_sub;188;633086;363915.98;376;188;188;1.45;0.47;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_participation>assignment_vis>assignment_try>assignment_sub;200;633732;365829.3;564;200;200;1.46;0.46;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis>forum_vis;168;632738;387332.05;672;168;168;1.45;0.45;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_vis;225;633384;385541.14;2254;225;225;1.49;0.43;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;226;633384;383895.18;2256;226;226;1.49;0.43;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_try;203;633384;388295.95;812;203;203;1.49;0.44;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis>assignment_vis>assignment_sub;225;633384;385541.14;2086;225;225;1.49;0.43;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis>assignment_vis>assignment_try;203;633384;388295.95;812;203;203;1.49;0.44;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis>assignment_try>assignment_sub;203;633384;388295.95;812;203;203;1.49;0.44;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis_SOME>assignment_vis>assignment_try>assignment_sub;203;633384;388295.95;609;203;203;1.49;0.44;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis;175;632583;407149.43;698;175;175;1.5;0.42;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_vis;174;632583;409411.48;696;174;174;1.5;0.42;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_sub;175;632583;407149.43;698;175;175;1.5;0.42;1.5;1.5;2
4;6;forum_vis>forum_vis>forum_vis_SOME>forum_vis_SOME>assignment_vis>assignment_sub;174;632583;409411.48;522;174;174;1.5;0.42;1.5;1.5;2
4;6;forum_vis>forum_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;223;633732;383928.57;397;223;223;1.45;0.45;1.5;1.5;2
4;6;forum_vis>forum_vis>assignment_vis>forum_vis>assignment_vis>assignment_sub;194;633536;419784.16;194;194;194;1.43;0.48;1.5;1.5;2
4;6;forum_vis>forum_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;198;632823;391597.67;198;198;198;1.44;0.49;1.5;1.5;2
4;6;forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;236;633536;393405.36;418;236;236;1.44;0.49;1.5;1.5;2
4;6;forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;214;633732;415821.4;388;214;214;1.42;0.48;1.5;1.5;2
4;6;forum_vis>forum_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;309;633093;370059.2;1271;309;309;1.44;0.48;1.5;1.5;2
4;6;forum_vis>forum_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;231;633086;394057.51;401;231;231;1.46;0.47;1.5;1.5;2
4;6;forum_vis>forum_vis>resource_vis>resource_vis>assignment_vis>assignment_sub;253;633726;392790.69;630;253;253;1.43;0.48;1.5;1.5;2
4;6;forum_vis>forum_vis>resource_vis>resource_vis>assignment_vis>assignment_try;194;633093;397629.27;388;194;194;1.43;0.5;1.5;1.5;2
4;6;forum_vis>forum_vis>resource_vis>resource_vis>assignment_try>assignment_sub;195;633093;396119.51;389;195;195;1.43;0.5;1.5;1.5;2
4;6;forum_vis>forum_vis>resource_vis>forum_vis>assignment_vis>assignment_sub;225;633086;396985.44;765;225;225;1.46;0.47;1.5;1.5;2
4;6;forum_vis>forum_vis>resource_vis>forum_vis>assignment_vis>assignment_try;182;633086;393850.89;364;182;182;1.48;0.48;1.5;1.5;2
4;6;forum_vis>forum_vis>resource_vis>forum_vis>forum_vis>assignment_vis;186;633086;416404.8;372;186;186;1.49;0.45;1.5;1.5;2
4;6;forum_vis>forum_vis>resource_vis>forum_vis>forum_vis>assignment_sub;187;633086;414250.51;373;187;187;1.49;0.45;1.5;1.5;2
4;6;forum_vis>forum_vis>resource_vis>forum_vis>assignment_try>assignment_sub;182;633086;393850.89;364;182;182;1.48;0.48;1.5;1.5;2
4;6;forum_vis>forum_participation>forum_vis>forum_vis>assignment_vis>assignment_sub;187;632689;360588.96;536;187;187;1.45;0.45;1.5;1.5;2
4;6;forum_vis>forum_participation>forum_vis>forum_vis>assignment_vis>assignment_try;168;632172;361099.21;336;168;168;1.46;0.46;1.5;1.5;2
4;6;forum_vis>forum_participation>forum_vis>forum_vis>assignment_try>assignment_sub;168;632172;361099.21;336;168;168;1.46;0.46;1.5;1.5;2
4;6;forum_vis>forum_participation>forum_vis>assignment_vis>assignment_try>assignment_sub;195;633732;360064.94;722;195;195;1.45;0.46;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_participation>forum_vis>assignment_vis;170;632738;369642.61;340;170;170;1.45;0.47;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;170;632738;369642.61;340;170;170;1.45;0.47;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_participation>assignment_vis>assignment_sub;186;633384;369004.1;356;186;186;1.45;0.46;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis_SOME>forum_vis>forum_vis;175;632738;384187.77;700;175;175;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis_SOME>forum_vis>assignment_vis;175;632738;384187.77;700;175;175;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis_SOME>forum_vis>assignment_sub;175;632738;384187.77;700;175;175;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis_SOME>assignment_vis>assignment_sub;175;632738;384187.77;525;175;175;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;180;632738;378429.21;720;180;180;1.47;0.45;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis;218;632743;379357.04;2248;218;218;1.47;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;218;632743;379357.04;2248;218;218;1.47;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis>assignment_try;187;632738;378597.63;748;187;187;1.48;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;257;632890;367479.59;3615;257;257;1.47;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_try;225;632738;366852.94;1570;225;225;1.48;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_try>assignment_sub;226;632738;367539.62;1572;226;226;1.48;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;238;632929;396398.66;632;238;238;1.48;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;350;633536;359902.72;3898;350;350;1.48;0.45;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>resource_vis>assignment_vis>assignment_try;199;632230;385478.08;398;199;199;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>resource_vis>assignment_vis>assignment_sub;237;633569;380186.3;799;237;237;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>resource_vis>assignment_try>assignment_sub;199;632230;385478.08;398;199;199;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis>resource_vis>resource_vis>assignment_sub;168;633383;403140.55;168;168;168;1.5;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_participation>forum_vis>assignment_vis>assignment_sub;170;632738;369642.61;340;170;170;1.45;0.47;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_vis;175;632738;384187.77;700;175;175;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;175;632738;384187.77;700;175;175;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>forum_vis_SOME>forum_vis>assignment_vis>assignment_sub;175;632738;384187.77;700;175;175;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;199;632230;385478.08;398;199;199;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis>forum_vis;185;632738;378455.83;740;185;185;1.47;0.43;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_vis;205;632738;372123.27;1844;205;205;1.47;0.43;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_sub;205;632738;372123.27;1844;205;205;1.47;0.43;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis>assignment_try;186;632738;372534.45;744;186;186;1.47;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_vis>assignment_sub;310;633569;373346.91;5048;310;310;1.48;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_vis>assignment_vis;192;632929;405061.85;384;192;192;1.48;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_vis>assignment_try;276;632738;368314.4;2910;276;276;1.48;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_try>assignment_sub;277;632738;366987.9;2914;277;277;1.48;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>resource_vis>assignment_vis;184;633569;387505.06;368;184;184;1.48;0.42;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>resource_vis>assignment_sub;185;633569;388434.57;369;185;185;1.47;0.42;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_vis>assignment_vis>assignment_sub;192;632929;405061.85;384;192;192;1.48;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_vis>assignment_try>assignment_sub;276;632738;368314.4;2724;276;276;1.48;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis>resource_vis>assignment_vis>assignment_sub;184;633569;387505.06;368;184;184;1.48;0.42;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_vis;252;632929;381118.56;2454;252;252;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_try;225;632738;379368.74;1668;225;225;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;253;632929;379615.62;2459;253;253;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>forum_vis;170;632738;373504.39;680;170;170;1.48;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_vis>assignment_try;224;632738;381058.46;1664;224;224;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_vis>assignment_sub;252;632929;381118.56;2284;252;252;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_try>assignment_sub;225;632738;379368.74;1668;225;225;1.49;0.44;1.5;1.5;2
4;6;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>assignment_vis>assignment_try>assignment_sub;224;632738;381058.46;1248;224;224;1.49;0.44;1.5;1.5;2
4;6;forum_participation>forum_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;168;632172;361099.21;336;168;168;1.46;0.46;1.5;1.5;2
4;6;resource_vis_SOME>resource_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;364;633859;339801.82;364;364;364;1.37;0.53;1.5;1.5;2
4;6;resource_vis_SOME>resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;253;633859;383809.31;253;253;253;1.36;0.52;1.5;1.5;2
4;6;resource_vis_SOME>resource_vis>resource_vis>forum_vis>assignment_vis>assignment_sub;186;632620;400522.98;186;186;186;1.42;0.47;1.5;1.5;2
4;6;resource_vis_SOME>resource_vis_SOME>resource_vis>resource_vis>assignment_vis>assignment_sub;202;633018;353699.93;202;202;202;1.34;0.54;1.5;1.5;2
4;6;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis;172;632738;384259.86;686;172;172;1.49;0.43;1.5;1.5;2
4;6;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_vis;171;632738;386501.89;684;171;171;1.49;0.43;1.5;1.5;2
4;6;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_sub;172;632738;384259.86;686;172;172;1.49;0.43;1.5;1.5;2
4;6;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis_SOME>assignment_vis>assignment_sub;171;632738;386501.89;513;171;171;1.49;0.43;1.5;1.5;2
4;6;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_vis;171;632738;386501.89;684;171;171;1.49;0.43;1.5;1.5;2
4;6;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;172;632738;384259.86;686;172;172;1.49;0.43;1.5;1.5;2
4;6;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_vis>assignment_sub;171;632738;386501.89;684;171;171;1.49;0.43;1.5;1.5;2
4;6;forum_vis_MANY>forum_vis_SOME>forum_vis>forum_vis>assignment_vis>assignment_sub;171;632738;386501.89;513;171;171;1.49;0.43;1.5;1.5;2
4;7;resource_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;177;633768;444825.56;177;177;177;1.35;0.55;1.5;1.5;2
4;7;resource_vis>assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;193;633768;434328.23;193;193;193;1.34;0.55;1.5;1.5;2
4;7;resource_vis>assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;185;633747;428504.57;185;185;185;1.31;0.58;1.5;1.5;2
4;7;resource_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;186;633747;487318.91;186;186;186;1.34;0.52;1.5;1.5;2
4;7;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;191;633822;455291.38;191;191;191;1.37;0.55;1.5;1.5;2
4;7;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;198;633822;479562.33;198;198;198;1.39;0.52;1.5;1.5;2
4;7;resource_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;181;633747;473714.44;181;181;181;1.34;0.56;1.5;1.5;2
4;7;resource_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;193;633768;470703.55;193;193;193;1.39;0.54;1.5;1.5;2
4;7;resource_vis>assignment_vis>assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_sub;181;633768;445669.99;181;181;181;1.35;0.55;1.5;1.5;2
4;7;resource_vis>assignment_vis>assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;171;632743;446154.04;171;171;171;1.4;0.49;1.5;1.5;2
4;7;resource_vis>assignment_vis>assignment_try>assignment_sub>assignment_vis>assignment_try>assignment_sub;172;633747;367692.47;172;172;172;1.34;0.53;1.5;1.5;2
4;7;resource_vis>assignment_vis>assignment_try>resource_vis>assignment_vis>assignment_vis>assignment_sub;168;633768;425165.15;168;168;168;1.37;0.53;1.5;1.5;2
4;7;resource_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_sub;204;633843;444638.44;204;204;204;1.37;0.53;1.5;1.5;2
4;7;resource_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_try>assignment_sub;186;633822;395178.89;186;186;186;1.36;0.53;1.5;1.5;2
4;7;resource_vis>assignment_vis>assignment_try>assignment_vis>resource_vis>assignment_vis>assignment_sub;180;633768;462871.04;180;180;180;1.33;0.51;1.5;1.5;2
4;7;resource_vis>assignment_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_vis>assignment_sub;177;632929;437485.4;177;177;177;1.48;0.44;1.5;1.5;2
4;7;resource_vis>assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;169;632743;443456.92;169;169;169;1.43;0.48;1.5;1.5;2
4;7;resource_vis>assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;184;632738;434103.34;184;184;184;1.43;0.48;1.5;1.5;2
4;7;resource_vis>resource_vis>assignment_vis>assignment_try>resource_vis>assignment_vis>assignment_sub;168;633768;415550.33;168;168;168;1.32;0.51;1.5;1.5;2
4;7;resource_vis>resource_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_sub;192;633843;402935.45;192;192;192;1.38;0.51;1.5;1.5;2
4;7;resource_vis>resource_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;191;633768;432310.5;191;191;191;1.37;0.54;1.5;1.5;2
4;7;resource_vis>resource_vis>assignment_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;196;633747;433464.48;196;196;196;1.37;0.55;1.5;1.5;2
4;7;resource_vis>resource_vis>assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_sub;195;633768;426778.69;195;195;195;1.32;0.55;1.5;1.5;2
4;7;resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;194;633768;456366.8;194;194;194;1.35;0.55;1.5;1.5;2
4;7;resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;180;633747;438819.2;180;180;180;1.38;0.54;1.5;1.5;2
4;7;resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;176;633714;414909.95;176;176;176;1.38;0.54;1.5;1.5;2
4;7;resource_vis>resource_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;183;633768;462157.9;183;183;183;1.33;0.53;1.5;1.5;2
4;7;resource_vis>resource_vis>assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;192;632743;441152.94;192;192;192;1.41;0.47;1.5;1.5;2
4;7;resource_vis>resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;168;633768;448466.62;168;168;168;1.35;0.54;1.5;1.5;2
4;7;resource_vis>resource_vis>resource_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;187;632743;417379.28;187;187;187;1.45;0.46;1.5;1.5;2
4;7;resource_vis>resource_vis>resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;171;633768;436889.72;171;171;171;1.36;0.54;1.5;1.5;2
4;7;resource_vis>resource_vis>resource_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;174;633747;433659.32;174;174;174;1.38;0.55;1.5;1.5;2
