sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
5;assignment_vis>assignment_sub>resource_vis>assignment_vis>assignment_sub;237;690516;550269.7932489451;624;3;237;237;1.22 (+- 0.51);1.0;1.5;2
5;assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_sub;519;690540;482914.73988439306;5485;23;519;519;1.26 (+- 0.53);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_vis;344;690526;514505.8023255814;3478;16;344;344;1.26 (+- 0.53);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_sub>assignment_vis>resource_vis;216;690237;544064.7129629629;776;4;216;216;1.24 (+- 0.51);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_sub>assignment_vis>assignment_try;209;690458;506742.5358851675;418;2;209;209;1.33 (+- 0.51);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_sub>resource_vis>assignment_sub;230;690237;541756.4130434783;781;4;230;230;1.24 (+- 0.52);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_sub>assignment_try>assignment_sub;236;690458;505763.83050847455;613;3;236;236;1.33 (+- 0.50);1.5;1.5;2
5;assignment_vis>resource_vis>resource_vis>forum_vis>assignment_sub;173;690482;505701.0462427746;173;1;173;173;1.21 (+- 0.57);1.0;1.0;2
5;assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_vis;257;690584;529818.9805447471;1260;6;257;257;1.24 (+- 0.55);1.5;1.5;2
5;assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_sub;365;690598;507265.1479452055;2288;10;365;365;1.20 (+- 0.55);1.0;1.5;2
5;assignment_vis>resource_vis>resource_vis>resource_vis>assignment_sub;271;690584;483763.84501845017;656;3;271;271;1.16 (+- 0.57);1.0;1.5;2
5;assignment_vis>resource_vis>resource_vis>resource_vis>assignment_vis;183;690584;510611.737704918;366;2;183;183;1.18 (+- 0.55);1.0;1.5;2
5;assignment_vis>resource_vis>resource_vis>assignment_sub>assignment_vis;253;690540;530493.1739130435;866;4;253;253;1.25 (+- 0.51);1.5;1.5;2
5;assignment_vis>resource_vis>resource_vis>assignment_sub>assignment_sub;297;690540;519749.1447811448;939;4;297;297;1.25 (+- 0.52);1.5;1.5;2
5;assignment_vis>resource_vis>resource_vis>assignment_try>assignment_sub;196;690448;511382.1530612245;196;1;196;196;1.20 (+- 0.56);1.0;1.0;2
5;assignment_vis>resource_vis>forum_vis>forum_vis>assignment_sub;231;690598;498562.8787878788;600;3;231;231;1.26 (+- 0.54);1.5;1.5;2
5;assignment_vis>resource_vis>forum_vis>forum_vis>forum_vis;193;690598;501501.310880829;386;2;193;193;1.26 (+- 0.53);1.5;1.5;2
5;assignment_vis>resource_vis>forum_vis>assignment_vis>assignment_vis;162;690584;529834.2407407408;324;2;162;162;1.30 (+- 0.55);1.5;1.5;2
5;assignment_vis>resource_vis>forum_vis>assignment_vis>assignment_sub;206;690598;513781.7621359223;368;2;206;206;1.25 (+- 0.56);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>assignment_vis>resource_vis;246;690516;539591.8658536585;1578;8;246;246;1.22 (+- 0.53);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;502;690598;487037.125498008;8971;39;502;502;1.21 (+- 0.56);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis;379;690584;518081.7229551451;7220;33;379;379;1.26 (+- 0.54);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_try;213;690458;529462.9671361502;750;4;213;213;1.27 (+- 0.53);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>resource_vis>assignment_sub;322;690598;506178.3385093168;1942;9;322;322;1.23 (+- 0.54);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>resource_vis>assignment_vis;206;690598;538386.1019417476;412;2;206;206;1.24 (+- 0.54);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>assignment_sub>assignment_vis;300;690540;517567.19666666666;1798;8;300;300;1.28 (+- 0.52);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>assignment_sub>assignment_sub;341;690540;516948.4164222874;2065;9;341;341;1.28 (+- 0.52);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>forum_vis>assignment_sub;199;690598;516678.89949748747;199;1;199;199;1.25 (+- 0.55);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;279;690540;500557.77419354836;1064;5;279;279;1.28 (+- 0.55);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_try>assignment_sub>assignment_sub;181;690319;524368.0718232044;181;1;181;181;1.28 (+- 0.54);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_try>assignment_vis>assignment_sub;234;690540;510839.4743589744;402;2;234;234;1.29 (+- 0.55);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_try>resource_vis>assignment_sub;174;690319;521001.7931034483;174;1;174;174;1.24 (+- 0.56);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_vis;256;690438;529085.76171875;2826;14;256;256;1.31 (+- 0.51);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;338;690598;505856.89349112427;5526;27;338;338;1.29 (+- 0.51);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>assignment_vis>forum_vis;194;690416;509060.5051546392;1062;6;194;194;1.26 (+- 0.52);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>resource_vis>assignment_sub;221;690598;495548.14027149323;578;3;221;221;1.26 (+- 0.54);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>assignment_sub>assignment_vis;203;690554;520613.0541871921;760;4;203;203;1.33 (+- 0.47);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>assignment_sub>assignment_sub;255;690554;524316.6784313725;1566;8;255;255;1.33 (+- 0.49);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis;291;690598;509091.5051546392;5564;28;291;291;1.29 (+- 0.50);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>forum_vis>resource_vis;183;690598;507577.62841530057;366;2;183;183;1.26 (+- 0.55);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis;323;690598;488101.907120743;12834;65;323;323;1.25 (+- 0.53);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub;393;690598;479945.7938931298;13489;67;393;393;1.27 (+- 0.53);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>forum_vis>forum_participation;207;690266;502736.0;2192;12;207;207;1.29 (+- 0.50);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>forum_participation>forum_vis;203;690266;484587.64532019704;2118;12;203;203;1.30 (+- 0.51);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>forum_participation>assignment_sub;228;690266;487091.8552631579;2221;12;228;228;1.29 (+- 0.51);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>assignment_try>assignment_sub;192;690209;517922.6822916667;192;1;192;192;1.34 (+- 0.49);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;327;690598;515984.2629969419;3679;18;327;327;1.30 (+- 0.52);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis;247;690598;532440.5627530364;1964;10;247;247;1.30 (+- 0.53);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>assignment_vis>forum_vis;169;690598;533553.4970414201;338;2;169;169;1.25 (+- 0.53);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>resource_vis>assignment_sub;191;690598;495972.49214659684;191;1;191;191;1.24 (+- 0.55);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>assignment_sub>assignment_vis;174;690540;537427.2988505748;348;2;174;174;1.34 (+- 0.49);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>assignment_sub>assignment_sub;210;690540;536981.3904761905;550;3;210;210;1.35 (+- 0.50);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>forum_vis>forum_vis;194;690598;510391.8917525773;716;4;194;194;1.28 (+- 0.52);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>forum_vis>assignment_sub;234;690598;509957.2051282051;1305;7;234;234;1.28 (+- 0.52);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;189;690540;511868.8201058201;189;1;189;189;1.36 (+- 0.50);1.5;1.5;2
5;assignment_vis>forum_vis>resource_vis>assignment_vis>assignment_sub;181;690598;522199.50276243093;181;1;181;181;1.26 (+- 0.55);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_sub>assignment_vis>assignment_sub;265;690554;515654.6037735849;1188;6;265;265;1.31 (+- 0.50);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_sub>assignment_vis>assignment_vis;162;690526;543693.8765432099;324;2;162;162;1.31 (+- 0.54);1.5;1.5;2
5;assignment_vis>forum_vis>forum_participation>forum_vis>forum_vis;178;690266;498678.3595505618;1352;8;178;178;1.31 (+- 0.50);1.5;1.5;2
5;assignment_vis>forum_vis>forum_participation>forum_vis>assignment_sub;210;690266;479552.17142857146;1785;10;210;210;1.30 (+- 0.50);1.5;1.5;2
5;assignment_vis>forum_participation>forum_vis>forum_vis>assignment_sub;178;690266;498678.3595505618;1018;6;178;178;1.31 (+- 0.50);1.5;1.5;2
5;assignment_vis>forum_participation>forum_vis>forum_vis>forum_vis;164;690266;516017.68902439025;980;6;164;164;1.31 (+- 0.50);1.5;1.5;2
5;assignment_try>assignment_sub>assignment_vis>assignment_try>assignment_sub;238;690451;548353.4453781513;581;3;238;238;1.28 (+- 0.52);1.5;1.5;2
5;assignment_try>assignment_sub>assignment_vis>assignment_sub>assignment_sub;181;690230;593678.729281768;181;1;181;181;1.30 (+- 0.52);1.5;1.5;2
5;assignment_try>assignment_sub>assignment_vis>assignment_vis>assignment_sub;406;690451;534756.7093596059;2145;9;406;406;1.27 (+- 0.54);1.5;1.5;2
5;assignment_try>assignment_sub>assignment_vis>assignment_vis>assignment_vis;297;690230;548198.6464646464;1440;6;297;297;1.28 (+- 0.53);1.5;1.5;2
5;assignment_try>assignment_sub>assignment_vis>assignment_vis>assignment_try;180;690230;567420.6277777777;360;2;180;180;1.29 (+- 0.53);1.5;1.5;2
5;assignment_try>assignment_sub>assignment_vis>resource_vis>assignment_sub;200;690230;544376.075;200;1;200;200;1.25 (+- 0.54);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_try>assignment_vis>assignment_sub;163;690384;558103.3926380369;163;1;163;163;1.35 (+- 0.50);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_sub>assignment_vis>assignment_vis;195;690385;556521.6153846154;390;2;195;195;1.30 (+- 0.53);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_sub>assignment_vis>assignment_sub;313;690497;548701.805111821;1131;5;313;313;1.28 (+- 0.52);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_vis>assignment_sub>assignment_sub;279;690497;553582.6164874552;1089;5;279;279;1.28 (+- 0.51);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_vis>assignment_sub>assignment_vis;232;690497;555964.1077586206;806;4;232;232;1.27 (+- 0.51);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_vis>assignment_vis>resource_vis;191;690159;537465.5654450261;382;2;191;191;1.28 (+- 0.53);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_vis;342;690385;539591.0906432748;3620;16;342;342;1.25 (+- 0.53);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_sub;448;690497;523590.859375;4847;21;448;448;1.25 (+- 0.55);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_try;173;690451;572005.0;346;2;173;173;1.28 (+- 0.52);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_vis>resource_vis>assignment_sub;243;690159;527489.1069958848;607;3;243;243;1.24 (+- 0.54);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_vis>assignment_try>assignment_sub;220;690451;560458.6818181818;573;3;220;220;1.29 (+- 0.53);1.5;1.5;2
5;assignment_try>assignment_vis>resource_vis>assignment_vis>assignment_sub;227;690384;536694.1674008811;392;2;227;227;1.23 (+- 0.52);1.5;1.5;2
5;assignment_try>assignment_vis>resource_vis>assignment_sub>assignment_sub;173;690422;555002.8150289017;173;1;173;173;1.25 (+- 0.49);1.5;1.5;2
5;assignment_try>resource_vis>assignment_sub>assignment_vis>assignment_vis;172;690451;552915.0116279069;344;2;172;172;1.28 (+- 0.53);1.5;1.5;2
5;assignment_try>resource_vis>assignment_sub>assignment_vis>assignment_sub;256;690540;522990.30859375;616;3;256;256;1.24 (+- 0.53);1.5;1.5;2
5;assignment_try>resource_vis>assignment_vis>assignment_vis>assignment_vis;184;690451;537309.1358695652;368;2;184;184;1.23 (+- 0.56);1.5;1.5;2
5;assignment_try>resource_vis>assignment_vis>assignment_vis>assignment_sub;267;690451;520644.97378277156;814;4;267;267;1.23 (+- 0.55);1.5;1.5;2
5;assignment_try>resource_vis>assignment_vis>assignment_sub>assignment_sub;170;690451;544901.8764705883;170;1;170;170;1.28 (+- 0.52);1.5;1.5;2
5;assignment_try>resource_vis>assignment_vis>resource_vis>assignment_sub;164;690407;524680.9756097561;164;1;164;164;1.25 (+- 0.53);1.5;1.5;2
5;assignment_try>resource_vis>resource_vis>assignment_vis>assignment_sub;175;690407;519945.92;175;1;175;175;1.24 (+- 0.54);1.5;1.5;2
5;assignment_try>forum_vis>forum_vis>forum_vis>assignment_sub;165;690540;531472.5878787879;165;1;165;165;1.31 (+- 0.54);1.5;1.5;2
5;resource_vis>assignment_sub>assignment_sub>assignment_vis>assignment_sub;197;690249;581850.4365482234;390;2;197;197;1.28 (+- 0.51);1.5;1.5;2
5;resource_vis>assignment_sub>assignment_vis>assignment_sub>assignment_vis;193;690249;583468.1139896373;386;2;193;193;1.29 (+- 0.51);1.5;1.5;2
5;resource_vis>assignment_sub>assignment_vis>assignment_sub>assignment_sub;227;690249;588411.4273127753;597;3;227;227;1.29 (+- 0.51);1.5;1.5;2
5;resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_vis;351;690305;550137.9971509972;3630;16;351;351;1.25 (+- 0.53);1.5;1.5;2
5;resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub;467;690526;524175.76231263386;5024;22;467;467;1.26 (+- 0.54);1.5;1.5;2
5;resource_vis>assignment_sub>assignment_vis>assignment_vis>resource_vis;244;690249;561020.8975409836;1206;6;244;244;1.25 (+- 0.52);1.5;1.5;2
5;resource_vis>assignment_sub>assignment_vis>assignment_vis>assignment_try;196;690249;552110.2295918367;392;2;196;196;1.28 (+- 0.51);1.5;1.5;2
5;resource_vis>assignment_sub>assignment_vis>forum_vis>assignment_sub;165;690203;540242.5272727272;165;1;165;165;1.27 (+- 0.52);1.5;1.5;2
5;resource_vis>assignment_sub>assignment_vis>resource_vis>assignment_vis;190;690249;575709.4;380;2;190;190;1.22 (+- 0.53);1.5;1.5;2
5;resource_vis>assignment_sub>assignment_vis>resource_vis>assignment_sub;304;690249;545373.927631579;1479;7;304;304;1.23 (+- 0.53);1.5;1.5;2
5;resource_vis>assignment_sub>assignment_vis>assignment_try>assignment_sub;262;690470;510089.7709923664;667;3;262;262;1.31 (+- 0.53);1.5;1.5;2
5;resource_vis>assignment_sub>resource_vis>assignment_vis>assignment_sub;199;690249;570750.5175879397;389;2;199;199;1.23 (+- 0.53);1.5;1.5;2
5;resource_vis>resource_vis>forum_vis>forum_vis>assignment_sub;167;690416;489478.31736526947;167;1;167;167;1.26 (+- 0.55);1.5;1.5;2
5;resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;329;690584;510674.4802431611;2122;10;329;329;1.24 (+- 0.55);1.5;1.5;2
5;resource_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis;240;690526;534142.2375;1234;6;240;240;1.27 (+- 0.54);1.5;1.5;2
5;resource_vis>resource_vis>assignment_vis>resource_vis>assignment_sub;218;690465;513953.75688073394;218;1;218;218;1.22 (+- 0.54);1.5;1.5;2
5;resource_vis>resource_vis>assignment_vis>assignment_sub>assignment_vis;174;690407;536530.4425287356;348;2;174;174;1.32 (+- 0.52);1.5;1.5;2
5;resource_vis>resource_vis>assignment_vis>assignment_sub>assignment_sub;202;690407;537844.2128712871;376;2;202;202;1.30 (+- 0.52);1.5;1.5;2
5;resource_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;170;690407;526581.8411764706;170;1;170;170;1.24 (+- 0.54);1.5;1.0;2
5;resource_vis>resource_vis>resource_vis>assignment_sub>assignment_vis;165;690259;517836.53939393937;330;2;165;165;1.23 (+- 0.53);1.5;1.5;2
5;resource_vis>resource_vis>resource_vis>assignment_sub>assignment_sub;190;690259;507982.4789473684;355;2;190;190;1.24 (+- 0.53);1.5;1.5;2
5;resource_vis>resource_vis>resource_vis>assignment_vis>assignment_sub;249;690584;497170.7148594378;769;4;249;249;1.17 (+- 0.56);1.0;1.5;2
5;resource_vis>resource_vis>resource_vis>assignment_vis>assignment_vis;172;690584;510399.8023255814;344;2;172;172;1.16 (+- 0.57);1.0;1.0;2
5;resource_vis>resource_vis>resource_vis>resource_vis>assignment_sub;195;690506;481563.4358974359;195;1;195;195;1.16 (+- 0.57);1.0;1.5;2
5;resource_vis>resource_vis>assignment_sub>assignment_vis>assignment_sub;320;690540;515946.7625;1483;7;320;320;1.26 (+- 0.52);1.5;1.5;2
5;resource_vis>resource_vis>assignment_sub>assignment_vis>assignment_vis;209;690526;549324.2535885167;418;2;209;209;1.29 (+- 0.52);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;204;690598;508857.31862745096;378;2;204;204;1.28 (+- 0.53);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>forum_vis>assignment_vis;174;690598;517836.3620689655;348;2;174;174;1.29 (+- 0.52);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>forum_vis>forum_vis;198;690416;484862.0202020202;738;4;198;198;1.25 (+- 0.55);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>forum_vis>assignment_sub;242;690598;488026.7809917355;1149;6;242;242;1.27 (+- 0.54);1.5;1.5;2
5;resource_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;207;690584;516606.2801932367;369;2;207;207;1.32 (+- 0.53);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;341;690528;534467.42228739;2562;12;341;341;1.23 (+- 0.53);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis;213;690528;557862.2769953052;760;4;213;213;1.23 (+- 0.53);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_vis>assignment_sub>assignment_vis;271;690470;537744.9077490775;1354;6;271;271;1.28 (+- 0.54);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_vis>assignment_sub>assignment_sub;312;690470;542387.0416666666;1995;9;312;312;1.28 (+- 0.53);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;494;690584;510887.6052631579;9671;42;494;494;1.25 (+- 0.56);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;391;690385;532648.5882352941;7781;35;391;391;1.27 (+- 0.52);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_vis>assignment_vis>resource_vis;256;690186;548498.92578125;2004;10;256;256;1.26 (+- 0.51);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try;206;690451;549760.1941747572;736;4;206;206;1.29 (+- 0.52);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_vis>forum_vis>assignment_sub;183;690416;526967.3005464481;183;1;183;183;1.25 (+- 0.53);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;273;690470;528096.8388278388;1050;5;273;273;1.26 (+- 0.54);1.5;1.5;2
5;resource_vis>assignment_vis>resource_vis>assignment_sub>assignment_vis;182;690540;545595.967032967;364;2;182;182;1.21 (+- 0.53);1.25;1.5;2
5;resource_vis>assignment_vis>resource_vis>assignment_sub>assignment_sub;215;690540;542335.1627906977;397;2;215;215;1.21 (+- 0.52);1.0;1.0;2
5;resource_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;273;690598;540275.0366300367;1412;7;273;273;1.22 (+- 0.55);1.5;1.5;2
5;resource_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis;181;690279;547679.6740331491;362;2;181;181;1.24 (+- 0.55);1.5;1.5;2
5;resource_vis>assignment_vis>resource_vis>resource_vis>assignment_sub;199;690465;537160.6331658291;199;1;199;199;1.18 (+- 0.57);1.0;1.5;2
5;resource_vis>assignment_vis>assignment_sub>assignment_vis>assignment_sub;396;690540;520091.19444444444;2923;13;396;396;1.28 (+- 0.52);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_sub>assignment_vis>assignment_vis;251;690385;538994.5498007968;1244;6;251;251;1.30 (+- 0.52);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_sub>assignment_vis>resource_vis;166;670828;553084.5361445784;332;2;166;166;1.25 (+- 0.52);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_sub>resource_vis>assignment_sub;179;670828;549151.8268156424;345;2;179;179;1.25 (+- 0.51);1.5;1.5;2
5;resource_vis>assignment_vis>assignment_sub>assignment_try>assignment_sub;165;690451;546106.9090909091;165;1;165;165;1.30 (+- 0.53);1.5;1.5;2
5;resource_vis>assignment_vis>forum_vis>forum_vis>forum_vis;171;690598;529281.2339181287;342;2;171;171;1.28 (+- 0.53);1.5;1.5;2
