sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;837;690598;586646.9426523298;36481;122;837;837;1.24 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>resource_vis_END;259;690528;594757.9266409266;2184;10;259;259;1.23 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_vis_END;504;690524;595426.6964285715;17042;56;504;504;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_sub_END;673;690598;593045.0534918277;27406;88;673;673;1.23 (+- 0.54);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_try_END;351;690303;602129.1538461539;10584;32;351;351;1.28 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END>assignment_vis_END;475;690524;598978.2063157895;14338;46;475;475;1.28 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END>assignment_try_END;355;690524;601190.9323943662;10600;32;355;355;1.28 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END>assignment_sub_END;475;690524;598978.2063157895;14010;44;475;475;1.28 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_START>assignment_sub_START;239;690185;243480.05020920502;436;2;239;239;1.22 (+- 0.55);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_START>assignment_vis_START;173;690157;426426.3583815029;173;1;173;173;1.27 (+- 0.54);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_START;358;690230;486573.2290502793;3171;14;358;358;1.24 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_END;323;690230;590837.5789473684;4528;20;323;323;1.25 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_try_END;250;690230;597644.932;3336;16;250;250;1.24 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_sub_END;323;690230;590837.5789473684;3335;14;323;323;1.25 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>forum_vis_END>assignment_vis_END;198;690506;594592.6212121212;720;4;198;198;1.27 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>forum_vis_END>assignment_sub_END;200;690506;594627.175;724;4;200;200;1.27 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>forum_vis_START>assignment_vis_END;168;690438;591785.4761904762;336;2;168;168;1.26 (+- 0.50);1.5;1.0;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>forum_vis_START>assignment_sub_END;169;690438;591137.6094674557;337;2;169;169;1.27 (+- 0.50);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END;370;690509;591578.4189189189;6435;29;370;370;1.26 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_try_END;274;690509;596604.8503649635;3840;18;274;274;1.26 (+- 0.50);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_sub_END;371;690509;591283.8571428572;5029;22;371;371;1.26 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_sub_START;205;689307;299813.0292682927;205;1;205;205;1.20 (+- 0.58);1.0;1.0;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_START;181;690482;461509.7679558011;181;1;181;181;1.24 (+- 0.54);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_vis_END;339;690528;590830.395280236;4164;18;339;339;1.21 (+- 0.52);1.0;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_try_END;239;690528;598698.1631799163;2140;10;239;239;1.19 (+- 0.51);1.0;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_sub_END;347;690528;590568.8213256485;4159;18;347;347;1.21 (+- 0.52);1.0;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_vis_END;556;690524;593464.0179856115;18246;58;556;556;1.26 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_sub_END;755;690598;591333.1430463577;34916;108;755;755;1.23 (+- 0.54);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_try_END;382;690303;601602.5183246073;11204;32;382;382;1.26 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;706;690582;590598.0368271954;28553;101;706;706;1.26 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_vis_END;379;690561;598136.6649076517;10710;48;379;379;1.25 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_try_END;485;690582;596519.5958762887;16376;54;485;485;1.24 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END>assignment_vis_END;537;690538;595455.3296089385;15952;50;537;537;1.27 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END>assignment_try_END;397;690524;597084.9622166246;11260;32;397;397;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END>assignment_sub_END;537;690538;595455.3296089385;15606;48;537;537;1.27 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>forum_vis_END>assignment_vis_END;172;690506;598265.3779069767;344;2;172;172;1.26 (+- 0.54);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>forum_vis_END>assignment_sub_END;175;690506;597413.12;347;2;175;175;1.27 (+- 0.54);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>resource_vis_END>assignment_vis_END;281;690528;594158.946619217;2982;14;281;281;1.23 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>resource_vis_END>assignment_try_END;182;690528;601478.2857142857;1744;10;182;182;1.20 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_vis_END>resource_vis_END>assignment_sub_END;291;690528;593534.6082474227;3022;14;291;291;1.23 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_vis_END>assignment_sub_END;556;690524;593464.0179856115;17407;54;556;556;1.26 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_vis_END>assignment_vis_END;244;690282;603821.856557377;3644;16;244;244;1.29 (+- 0.50);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_vis_END>assignment_try_END;382;690303;601602.5183246073;11204;32;382;382;1.26 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_sub_END>assignment_vis_END;428;690303;600962.5560747663;11780;32;428;428;1.28 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_sub_END>assignment_try_END;358;690303;601314.2234636871;10824;32;358;358;1.27 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_sub_END>assignment_sub_END;428;690303;600962.5560747663;11780;32;428;428;1.28 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_try_END>assignment_sub_END;382;690303;601602.5183246073;11204;32;382;382;1.26 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_sub_END>assignment_vis_END>assignment_try_END;397;690524;597084.9622166246;11260;32;397;397;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_sub_END>assignment_vis_END>assignment_vis_END;182;690451;596627.3076923077;1384;8;182;182;1.30 (+- 0.46);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_sub_END>assignment_vis_END>assignment_sub_END;537;690538;595455.3296089385;15497;48;537;537;1.27 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>assignment_sub_END>assignment_try_END>assignment_sub_END;397;690524;597084.9622166246;11260;32;397;397;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_START>assignment_vis_START>assignment_sub_START;196;689307;371020.21428571426;196;1;196;196;1.18 (+- 0.59);1.0;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_START>assignment_vis_START>assignment_vis_END;190;690451;590214.0947368421;380;2;190;190;1.28 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_START>assignment_vis_START>assignment_sub_END;191;690451;589649.0785340314;381;2;191;191;1.28 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_START>assignment_vis_END>assignment_vis_END;180;690451;595310.8944444444;360;2;180;180;1.28 (+- 0.55);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_START>assignment_vis_END>assignment_try_END;169;690451;596060.9289940828;338;2;169;169;1.23 (+- 0.55);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_START>assignment_vis_END>assignment_sub_END;240;690451;585702.8333333334;779;4;240;240;1.24 (+- 0.55);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_START>assignment_try_END>assignment_sub_END;169;690451;596060.9289940828;338;2;169;169;1.23 (+- 0.55);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>forum_vis_END>assignment_vis_END>assignment_sub_END;223;690506;593172.3318385651;944;5;223;223;1.26 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>forum_vis_START>assignment_vis_END>assignment_try_END;162;690296;591137.5555555555;324;2;162;162;1.25 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>forum_vis_START>assignment_vis_END>assignment_vis_END;165;690296;592502.1515151515;330;2;165;165;1.30 (+- 0.49);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>forum_vis_START>assignment_vis_END>assignment_sub_END;211;690438;583627.2654028436;875;5;211;211;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>forum_vis_START>assignment_try_END>assignment_sub_END;162;690296;591137.5555555555;324;2;162;162;1.25 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_vis_END>assignment_try_END;259;690528;597447.0;3272;16;259;259;1.19 (+- 0.52);1.0;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_vis_END>assignment_sub_END;376;690528;589105.1781914893;6655;31;376;376;1.21 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_vis_END>assignment_vis_END;238;690516;598788.5882352941;2994;16;238;238;1.21 (+- 0.51);1.0;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_try_END>assignment_sub_END;263;690528;597758.4562737643;3468;17;263;263;1.20 (+- 0.52);1.0;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_try_END>assignment_vis_END;171;690458;601342.4152046783;1336;8;171;171;1.21 (+- 0.51);1.0;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_sub_END>assignment_vis_END;195;690470;601071.4564102564;1426;8;195;195;1.24 (+- 0.50);1.5;1.5;2
5;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_sub_END>assignment_sub_END;195;690470;601071.4564102564;1426;8;195;195;1.24 (+- 0.50);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END;688;690598;594121.0683139535;30095;101;688;688;1.23 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END;632;690582;596373.9367088608;27198;98;632;632;1.26 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;836;690598;589695.1913875598;38728;132;836;836;1.23 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>resource_vis_END;260;690528;599777.0807692307;2186;10;260;260;1.24 (+- 0.50);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END;519;690303;597034.7052023121;18664;64;519;519;1.26 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END;688;690598;594121.0683139535;29450;98;688;688;1.23 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_try_END;355;690303;603097.4450704225;10600;32;355;355;1.27 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END;480;690303;602645.0145833333;15160;50;480;480;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_try_END;352;690303;602244.1335227273;10560;32;352;352;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_sub_END;480;690303;602645.0145833333;14834;48;480;480;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_START>assignment_sub_START;226;690185;220579.00884955752;423;2;226;226;1.25 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_START>assignment_vis_START;190;690157;443861.1789473684;190;1;190;190;1.30 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_START>assignment_vis_END;185;690230;581518.1135135135;370;2;185;185;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_START>assignment_sub_END;186;690230;580984.6612903225;371;2;186;186;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END;223;690482;594436.4798206278;446;2;223;223;1.28 (+- 0.48);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_sub_END;224;690482;593935.8526785715;447;2;224;224;1.28 (+- 0.48);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>forum_vis_START>assignment_vis_END;163;690438;591994.7852760736;326;2;163;163;1.27 (+- 0.49);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>forum_vis_START>assignment_sub_END;164;690438;591325.8902439025;327;2;164;164;1.27 (+- 0.49);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>forum_vis_END>assignment_vis_END;197;690506;597544.8832487309;718;4;197;197;1.27 (+- 0.50);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>forum_vis_END>assignment_sub_END;199;690506;597549.9396984924;722;4;199;199;1.28 (+- 0.50);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_vis_END;329;690528;597500.462006079;4858;22;329;329;1.22 (+- 0.50);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_try_END;235;690528;601652.9744680851;2122;10;235;235;1.20 (+- 0.50);1.0;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_sub_END;339;690528;596937.3038348083;4869;22;339;339;1.22 (+- 0.50);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END;593;690319;597014.7824620573;22140;76;593;593;1.25 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END;794;690598;594537.6700251889;40307;132;794;794;1.22 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_try_END;405;690303;601934.787654321;12004;36;405;405;1.26 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;718;690598;596691.9944289693;33702;124;718;718;1.25 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END;397;690561;603808.0125944584;12484;56;397;397;1.24 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END;501;690582;600407.6926147705;18404;64;501;501;1.23 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END;539;690303;602076.6920222634;17676;58;539;539;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_try_END;398;690303;601617.1055276382;11944;36;398;398;1.26 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_sub_END;539;690303;602076.6920222634;17333;56;539;539;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>forum_vis_END>assignment_vis_END;178;690506;601792.8539325843;356;2;178;178;1.26 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>forum_vis_END>assignment_sub_END;181;690506;600910.3812154696;359;2;181;181;1.27 (+- 0.53);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_vis_END;284;690528;600757.9823943662;3350;16;284;284;1.23 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_try_END;192;690528;602515.078125;1782;10;192;192;1.20 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_sub_END;295;690528;600009.5796610169;3555;17;295;295;1.23 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_sub_END;593;690319;597014.7824620573;21287;72;593;593;1.25 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_vis_END;273;690282;605266.9853479853;3832;16;273;273;1.28 (+- 0.50);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_try_END;405;690303;601934.787654321;12004;36;405;405;1.26 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_vis_END;459;690303;602066.3507625272;13424;40;459;459;1.27 (+- 0.51);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_try_END;371;690303;601540.129380054;10912;32;371;371;1.26 (+- 0.52);1.5;1.5;2
5;assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_sub_END;459;690303;602066.3507625272;13424;40;459;459;1.27 (+- 0.51);1.5;1.5;2
