id,userid,t,component,action,target,objectid,objecttable,courseid,relateduserid,extra_info,crud,assignment_id
168560173,137154,1575378163,mod_quiz,submitted,attempt,2416140.0,quiz_attempts,2060,137154.0,"a:2:{s:11:""submitterid"";s:6:""137154"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168560183,85720,1575378166,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168560187,46577,1575378168,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168560213,138962,1575378179,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168560217,137154,1575378180,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168560252,85720,1575378193,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168560253,138962,1575378195,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168560259,137698,1575378196,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168560261,138962,1575378197,mod_quiz,started,attempt,2416253.0,quiz_attempts,2060,138962.0,N;,c,12844.0
168560312,91622,1575378230,mod_quiz,submitted,attempt,2398353.0,quiz_attempts,2060,91622.0,"a:2:{s:11:""submitterid"";s:5:""91622"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168560330,91622,1575378238,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168560355,121069,1575378253,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168560374,85720,1575378256,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168560379,91622,1575378257,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168560384,85720,1575378261,mod_quiz,started,attempt,2416255.0,quiz_attempts,2060,85720.0,N;,c,12844.0
168560390,139214,1575378264,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168560389,137154,1575378264,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
168560393,139301,1575378266,mod_folder,viewed,course_module,1301.0,folder,2060,,N;,r,
168560397,91622,1575378268,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168560398,139214,1575378269,mod_quiz,started,attempt,2416256.0,quiz_attempts,2060,139214.0,N;,c,12843.0
168560412,139301,1575378280,mod_folder,downloaded,all_files,1301.0,folder,2060,,N;,r,
168560418,137154,1575378282,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168560430,137154,1575378293,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168560434,88109,1575378296,mod_quiz,started,attempt,2416258.0,quiz_attempts,2060,88109.0,N;,c,12843.0
168560437,123275,1575378297,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168560449,91622,1575378300,mod_quiz,submitted,attempt,2416143.0,quiz_attempts,2060,91622.0,"a:2:{s:11:""submitterid"";s:5:""91622"";s:6:""quizid"";s:5:""12844"";}",u,12844.0
168560464,139301,1575378306,mod_forum,viewed,course_module,26789.0,forum,2060,,N;,r,
168560466,137154,1575378307,mod_quiz,started,attempt,2416259.0,quiz_attempts,2060,137154.0,N;,c,12838.0
168560475,91622,1575378311,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168560489,139301,1575378321,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168560491,121482,1575378322,mod_forum,created,post,939152.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101320"";s:7:""forumid"";s:5:""26788"";s:9:""forumtype"";s:6:""single"";}",c,
168560500,121482,1575378322,mod_forum,viewed,course_module,26788.0,forum,2060,,N;,r,
168560499,122548,1575378323,mod_quiz,submitted,attempt,2416205.0,quiz_attempts,2060,122548.0,"a:2:{s:11:""submitterid"";s:6:""122548"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168560504,91622,1575378325,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168560533,122548,1575378346,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168560540,122548,1575378351,mod_quiz,started,attempt,2416261.0,quiz_attempts,2060,122548.0,N;,c,12838.0
168560557,138529,1575378358,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168560564,89720,1575378366,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168560570,121482,1575378374,mod_folder,viewed,course_module,1300.0,folder,2060,,N;,r,
168560571,123275,1575378375,mod_folder,viewed,course_module,1301.0,folder,2060,,N;,r,
168560577,138529,1575378377,mod_quiz,started,attempt,2416262.0,quiz_attempts,2060,138529.0,N;,c,12838.0
168560583,137698,1575378379,mod_folder,viewed,course_module,1301.0,folder,2060,,N;,r,
168560589,138734,1575378381,mod_folder,viewed,course_module,1301.0,folder,2060,,N;,r,
168560598,137698,1575378384,mod_folder,downloaded,all_files,1301.0,folder,2060,,N;,r,
168560599,121482,1575378385,mod_folder,downloaded,all_files,1300.0,folder,2060,,N;,r,
168560660,123275,1575378389,mod_folder,downloaded,all_files,1301.0,folder,2060,,N;,r,
168560665,89720,1575378394,mod_quiz,started,attempt,2416263.0,quiz_attempts,2060,89720.0,N;,c,12843.0
168560675,138734,1575378402,mod_folder,downloaded,all_files,1301.0,folder,2060,,N;,r,
168560677,123275,1575378402,mod_forum,viewed,course_module,26789.0,forum,2060,,N;,r,
168560769,122722,1575378445,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168560796,122722,1575378457,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168560887,121482,1575378481,mod_forum,viewed,course_module,26785.0,forum,2060,,N;,r,
168560894,122722,1575378484,mod_quiz,started,attempt,2416267.0,quiz_attempts,2060,122722.0,N;,c,12843.0
168560917,139214,1575378490,mod_quiz,submitted,attempt,2416256.0,quiz_attempts,2060,139214.0,"a:2:{s:11:""submitterid"";s:6:""139214"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168560923,121482,1575378491,mod_forum,viewed,course_module,26785.0,forum,2060,,N;,r,
168560930,121028,1575378496,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168560941,139214,1575378499,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168560947,123275,1575378501,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168560949,121028,1575378501,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168560953,121482,1575378502,mod_forum,viewed,course_module,26785.0,forum,2060,,N;,r,
168560956,121482,1575378503,mod_forum,viewed,discussion,102020.0,forum_discussions,2060,,N;,r,
168560967,138734,1575378509,mod_forum,viewed,course_module,26789.0,forum,2060,,N;,r,
168560975,121028,1575378511,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168560988,121028,1575378516,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561009,123275,1575378525,mod_forum,viewed,course_module,26776.0,forum,2060,,N;,r,
168561011,139214,1575378526,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
168561022,139214,1575378533,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561041,139214,1575378540,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168561063,66473,1575378548,mod_quiz,submitted,attempt,2416234.0,quiz_attempts,2060,66473.0,"a:2:{s:11:""submitterid"";s:5:""66473"";s:6:""quizid"";s:5:""12844"";}",u,12844.0
168561094,123681,1575378557,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561105,66473,1575378558,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561125,132337,1575378564,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561209,137937,1575378590,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561211,123681,1575378593,mod_forum,viewed,course_module,26776.0,forum,2060,,N;,r,
168561221,139249,1575378597,mod_folder,viewed,course_module,1300.0,folder,2060,,N;,r,
168561228,121621,1575378599,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168561229,132337,1575378600,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168561231,138734,1575378601,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561232,137937,1575378601,mod_quiz,started,attempt,2416272.0,quiz_attempts,2060,137937.0,N;,c,12844.0
168561240,121621,1575378603,mod_chat,viewed,course_module,2089.0,chat,2060,,N;,r,
168561274,121621,1575378623,mod_forum,viewed,course_module,26776.0,forum,2060,,N;,r,
168561275,132337,1575378624,mod_forum,viewed,course_module,26785.0,forum,2060,,N;,r,
168561289,132337,1575378631,mod_forum,viewed,discussion,102019.0,forum_discussions,2060,,N;,r,
168561291,121621,1575378632,mod_folder,viewed,course_module,1301.0,folder,2060,,N;,r,
168561301,121621,1575378643,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168561302,139249,1575378644,mod_folder,viewed,course_module,1300.0,folder,2060,,N;,r,
168561310,66473,1575378646,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168561321,121621,1575378651,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561333,66473,1575378655,mod_quiz,started,attempt,2416275.0,quiz_attempts,2060,66473.0,N;,c,12838.0
168561344,121621,1575378660,mod_quiz,started,attempt,2416276.0,quiz_attempts,2060,121621.0,N;,c,12844.0
168561379,136937,1575378671,mod_quiz,submitted,attempt,2416201.0,quiz_attempts,2060,136937.0,"a:2:{s:11:""submitterid"";s:6:""136937"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168561390,136937,1575378677,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168561404,103294,1575378681,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168561415,137933,1575378686,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561414,138734,1575378687,mod_quiz,started,attempt,2416278.0,quiz_attempts,2060,138734.0,N;,c,12844.0
168561419,122402,1575378688,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168561421,103294,1575378690,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168561425,103294,1575378694,mod_quiz,started,attempt,2416279.0,quiz_attempts,2060,103294.0,N;,c,12843.0
168561447,137933,1575378704,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168561465,46577,1575378712,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168561473,123110,1575378717,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168561481,138734,1575378724,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168561494,137683,1575378731,mod_forum,viewed,course_module,26788.0,forum,2060,,N;,r,
168561503,103294,1575378738,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168561507,138734,1575378742,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561521,91863,1575378748,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168561540,50402,1575378757,mod_quiz,submitted,attempt,2416216.0,quiz_attempts,2060,50402.0,"a:2:{s:11:""submitterid"";s:5:""50402"";s:6:""quizid"";s:5:""12844"";}",u,12844.0
168561573,103294,1575378768,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168561603,123110,1575378785,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561643,50402,1575378804,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561708,139249,1575378828,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168561763,137698,1575378847,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561773,137698,1575378853,mod_quiz,started,attempt,2416285.0,quiz_attempts,2060,137698.0,N;,c,12844.0
168561787,121972,1575378858,mod_quiz,submitted,attempt,2416230.0,quiz_attempts,2060,121972.0,"a:2:{s:11:""submitterid"";s:6:""121972"";s:6:""quizid"";s:5:""12844"";}",u,12844.0
168561801,132337,1575378862,mod_forum,viewed,discussion,102019.0,forum_discussions,2060,,N;,r,
168561799,132337,1575378862,mod_forum,created,post,939158.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""102019"";s:7:""forumid"";s:5:""26785"";s:9:""forumtype"";s:7:""general"";}",c,
168561811,121972,1575378865,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168561850,122791,1575378877,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168561917,132337,1575378899,mod_forum,viewed,course_module,26785.0,forum,2060,,N;,r,
168561926,132337,1575378906,mod_forum,viewed,discussion,102019.0,forum_discussions,2060,,N;,r,
168561956,121028,1575378918,mod_quiz,started,attempt,2416291.0,quiz_attempts,2060,121028.0,N;,c,12844.0
168562086,85720,1575378957,mod_quiz,submitted,attempt,2416255.0,quiz_attempts,2060,85720.0,"a:2:{s:11:""submitterid"";s:5:""85720"";s:6:""quizid"";s:5:""12844"";}",u,12844.0
168562107,85720,1575378964,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168562111,132337,1575378965,mod_forum,viewed,course_module,26785.0,forum,2060,,N;,r,
168562145,132337,1575378976,mod_forum,viewed,discussion,102020.0,forum_discussions,2060,,N;,r,
168562179,85720,1575378988,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168562187,85720,1575378994,mod_quiz,started,attempt,2416294.0,quiz_attempts,2060,85720.0,N;,c,12838.0
168562191,132298,1575378995,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168562314,55855,1575379042,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168562333,55855,1575379054,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562343,90936,1575379057,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168562347,137547,1575379061,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562353,55855,1575379065,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168562364,90936,1575379069,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562372,88109,1575379072,mod_quiz,submitted,attempt,2416258.0,quiz_attempts,2060,88109.0,"a:2:{s:11:""submitterid"";s:5:""88109"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168562378,90936,1575379075,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168562389,88109,1575379079,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562410,90936,1575379088,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562432,90936,1575379097,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168562447,90936,1575379108,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562450,72499,1575379110,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168562462,137284,1575379118,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168562477,137284,1575379126,mod_quiz,started,attempt,2416299.0,quiz_attempts,2060,137284.0,N;,c,12844.0
168562513,137547,1575379144,mod_quiz,submitted,attempt,2414146.0,quiz_attempts,2060,137547.0,"a:2:{s:11:""submitterid"";s:6:""137547"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168562535,90936,1575379153,mod_quiz,started,attempt,2416301.0,quiz_attempts,2060,90936.0,N;,c,12843.0
168562579,72499,1575379176,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168562588,72499,1575379182,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562598,72499,1575379189,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562636,72499,1575379199,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562655,72499,1575379209,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168562779,137794,1575379286,mod_quiz,submitted,attempt,2389579.0,quiz_attempts,2060,137794.0,"a:2:{s:11:""submitterid"";s:6:""137794"";s:6:""quizid"";s:5:""12838"";}",u,12838.0
168562800,122722,1575379295,mod_quiz,submitted,attempt,2416267.0,quiz_attempts,2060,122722.0,"a:2:{s:11:""submitterid"";s:6:""122722"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168562819,122722,1575379302,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562848,137794,1575379316,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168562845,121501,1575379316,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562854,121501,1575379320,mod_quiz,started,attempt,2416308.0,quiz_attempts,2060,121501.0,N;,c,12843.0
168562864,88680,1575379330,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562868,88680,1575379334,mod_quiz,started,attempt,2416309.0,quiz_attempts,2060,88680.0,N;,c,12843.0
168562876,121028,1575379336,mod_quiz,submitted,attempt,2416291.0,quiz_attempts,2060,121028.0,"a:2:{s:11:""submitterid"";s:6:""121028"";s:6:""quizid"";s:5:""12844"";}",u,12844.0
168562928,85720,1575379357,mod_quiz,submitted,attempt,2416294.0,quiz_attempts,2060,85720.0,"a:2:{s:11:""submitterid"";s:5:""85720"";s:6:""quizid"";s:5:""12838"";}",u,12838.0
168562933,85720,1575379361,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168562943,121028,1575379366,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168562954,121028,1575379378,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168562958,121028,1575379382,mod_quiz,started,attempt,2416310.0,quiz_attempts,2060,121028.0,N;,c,12838.0
168562964,137937,1575379383,mod_quiz,submitted,attempt,2416272.0,quiz_attempts,2060,137937.0,"a:2:{s:11:""submitterid"";s:6:""137937"";s:6:""quizid"";s:5:""12844"";}",u,12844.0
168562969,72499,1575379386,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168562991,137937,1575379393,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168563018,121621,1575379405,mod_quiz,submitted,attempt,2416276.0,quiz_attempts,2060,121621.0,"a:2:{s:11:""submitterid"";s:6:""121621"";s:6:""quizid"";s:5:""12844"";}",u,12844.0
168563028,137501,1575379412,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168563031,137501,1575379414,mod_quiz,started,attempt,2416311.0,quiz_attempts,2060,137501.0,N;,c,12843.0
168563038,121621,1575379418,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168563139,137937,1575379449,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168563177,137872,1575379478,mod_folder,viewed,course_module,1300.0,folder,2060,,N;,r,
168563232,137698,1575379513,mod_quiz,submitted,attempt,2416285.0,quiz_attempts,2060,137698.0,"a:2:{s:11:""submitterid"";s:6:""137698"";s:6:""quizid"";s:5:""12844"";}",u,12844.0
168563301,137832,1575379547,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168563303,137698,1575379547,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168563334,91574,1575379560,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168563365,123381,1575379571,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168563375,88430,1575379574,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168563383,91574,1575379576,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168563390,88430,1575379578,mod_quiz,started,attempt,2416315.0,quiz_attempts,2060,88430.0,N;,c,12843.0
168563393,137698,1575379579,mod_quiz,started,attempt,2416316.0,quiz_attempts,2060,137698.0,N;,c,12838.0
168563405,122377,1575379586,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168563409,123381,1575379588,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168563455,139249,1575379611,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168563456,122147,1575379611,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168563457,123381,1575379612,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168563477,139249,1575379621,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168563479,122147,1575379622,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
168563481,123381,1575379624,mod_quiz,started,attempt,2416319.0,quiz_attempts,2060,123381.0,N;,c,12844.0
168563493,91574,1575379626,mod_quiz,submitted,attempt,2416209.0,quiz_attempts,2060,91574.0,"a:2:{s:11:""submitterid"";s:5:""91574"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168563506,122147,1575379630,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168563507,122147,1575379630,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168563542,93105,1575379644,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168563568,139291,1575379658,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168563565,137284,1575379658,mod_quiz,submitted,attempt,2416299.0,quiz_attempts,2060,137284.0,"a:2:{s:11:""submitterid"";s:6:""137284"";s:6:""quizid"";s:5:""12844"";}",u,12844.0
168563607,137284,1575379672,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168563610,139249,1575379674,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168563611,122147,1575379676,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168563639,122147,1575379686,mod_forum,viewed,course_module,26789.0,forum,2060,,N;,r,
168563640,122147,1575379687,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168563650,137284,1575379693,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168563679,137933,1575379705,mod_quiz,started,attempt,2416322.0,quiz_attempts,2060,137933.0,N;,c,12843.0
168563692,139249,1575379708,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168563714,137501,1575379719,mod_quiz,submitted,attempt,2416311.0,quiz_attempts,2060,137501.0,"a:2:{s:11:""submitterid"";s:6:""137501"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168563730,137501,1575379724,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168563735,122147,1575379726,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168563744,139291,1575379729,mod_quiz,submitted,attempt,2415969.0,quiz_attempts,2060,139291.0,"a:2:{s:11:""submitterid"";s:6:""139291"";s:6:""quizid"";s:5:""12844"";}",u,12844.0
168563745,55855,1575379729,mod_quiz,started,attempt,2416325.0,quiz_attempts,2060,55855.0,N;,c,12844.0
168563792,1694,1575379745,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168563821,1694,1575379756,mod_folder,viewed,course_module,1300.0,folder,2060,,N;,r,
168563825,137501,1575379758,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168563835,137501,1575379761,mod_quiz,started,attempt,2416327.0,quiz_attempts,2060,137501.0,N;,c,12844.0
168563837,1694,1575379761,mod_folder,downloaded,all_files,1300.0,folder,2060,,N;,r,
168563941,139249,1575379802,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168563949,139249,1575379805,mod_quiz,started,attempt,2416330.0,quiz_attempts,2060,139249.0,N;,c,12843.0
168564002,1694,1575379827,mod_forum,viewed,course_module,26785.0,forum,2060,,N;,r,
168564012,138529,1575379831,mod_quiz,submitted,attempt,2416262.0,quiz_attempts,2060,138529.0,"a:2:{s:11:""submitterid"";s:6:""138529"";s:6:""quizid"";s:5:""12838"";}",u,12838.0
168564026,1694,1575379836,mod_forum,viewed,course_module,26785.0,forum,2060,,N;,r,
168564028,122147,1575379838,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168564030,122147,1575379839,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168564036,138529,1575379840,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
168564038,122147,1575379842,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168564059,122147,1575379847,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168564078,88109,1575379855,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168564080,1694,1575379856,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168564088,88109,1575379859,mod_quiz,started,attempt,2416334.0,quiz_attempts,2060,88109.0,N;,c,12844.0
168564100,121501,1575379861,mod_quiz,submitted,attempt,2416308.0,quiz_attempts,2060,121501.0,"a:2:{s:11:""submitterid"";s:6:""121501"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168564114,1694,1575379873,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168564151,1694,1575379891,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168564158,88430,1575379893,mod_quiz,submitted,attempt,2416315.0,quiz_attempts,2060,88430.0,"a:2:{s:11:""submitterid"";s:5:""88430"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168564168,88430,1575379897,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168564179,88430,1575379905,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168564185,139291,1575379913,mod_quiz,viewed,course_module,12844.0,quiz,2060,,N;,r,12844.0
168564210,88680,1575379919,mod_quiz,submitted,attempt,2416309.0,quiz_attempts,2060,88680.0,"a:2:{s:11:""submitterid"";s:5:""88680"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
168564222,88680,1575379924,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168564241,88430,1575379936,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168564258,88430,1575379945,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
168564266,121648,1575379948,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168564284,121648,1575379958,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168564316,122147,1575379973,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
168564391,45449,1575379990,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
168564402,45449,1575379997,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
168564419,138458,1575380003,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168564418,125098,1575380003,mod_quiz,viewed,course_module,12843.0,quiz,2060,,N;,r,12843.0
168564421,138458,1575380006,mod_quiz,started,attempt,2416338.0,quiz_attempts,2060,138458.0,N;,c,12843.0
168564425,125098,1575380007,mod_quiz,started,attempt,2416339.0,quiz_attempts,2060,125098.0,N;,c,12843.0
168564431,139249,1575380009,mod_quiz,submitted,attempt,2416330.0,quiz_attempts,2060,139249.0,"a:2:{s:11:""submitterid"";s:6:""139249"";s:6:""quizid"";s:5:""12843"";}",u,12843.0
